year_since_draft,metric_value,metric_percentile,prob_year3_decision,weighted_metric_year3,prob_year4_decision,weighted_metric_year4,prob_year5_decision,weighted_metric_year5
3,3921.2688113842573,70.55449330783938,0.7272727272727273,3921.2688113842573,0.7333333333333333,3921.2688113842573,0.5,3921.2688113842573
3,4020.2563522207424,73.80497131931166,0.7272727272727273,4020.2563522207424,0.7333333333333333,4020.2563522207424,0.5,4020.2563522207424
3,4119.243893057228,76.8642447418738,0.7272727272727273,4119.243893057228,0.7333333333333333,4119.243893057228,0.5,4119.243893057229
3,4218.231433893714,78.585086042065,0.7272727272727273,4218.231433893715,0.7333333333333333,4218.231433893714,0.625,4218.231433893714
3,4317.218974730199,81.26195028680688,0.7272727272727273,4317.218974730199,0.8,4317.218974730199,0.625,4317.218974730199
3,4416.206515566684,84.51242829827916,0.6363636363636364,4416.206515566685,0.8,4416.206515566684,0.625,4416.206515566684
3,4515.194056403169,86.9980879541109,0.6363636363636364,4515.194056403169,0.7333333333333333,4515.194056403169,0.75,4515.194056403169
3,4614.181597239654,89.10133843212238,0.7272727272727273,4614.181597239655,0.7333333333333333,4614.181597239654,0.75,4614.181597239654
3,4713.1691380761395,91.20458891013384,0.7272727272727273,4713.1691380761395,0.7333333333333333,4713.1691380761395,0.75,4713.1691380761395
3,4812.1566789126255,93.30783938814531,0.7272727272727273,4812.1566789126255,0.7333333333333333,4812.1566789126255,0.75,4812.156678912625
3,4911.144219749111,94.83747609942638,0.7272727272727273,4911.144219749111,0.7333333333333333,4911.144219749111,0.75,4911.144219749111
4,60.75471876133317,5.162523900573613,0.0,60.75471876133317,0.0,60.75471876133317,0.25,60.75471876133317
4,159.74225959781842,8.795411089866157,0.0,159.74225959781842,0.0,159.74225959781842,0.125,159.74225959781842
4,258.7298004343036,11.663479923518164,0.0,258.7298004343036,0.0,258.7298004343036,0.0,258.7298004343036
4,357.7173412707889,15.678776290630974,0.0,357.71734127078895,0.0,357.7173412707889,0.125,357.7173412707889
4,456.7048821072741,17.399617590822178,0.0,456.7048821072741,0.0,456.7048821072741,0.25,456.7048821072741
4,555.6924229437593,18.35564053537285,0.0,555.6924229437593,0.0,555.6924229437593,0.25,555.6924229437593
4,654.6799637802446,20.650095602294453,0.0,654.6799637802446,0.0,654.6799637802446,0.25,654.6799637802446
4,753.6675046167298,21.797323135755256,0.0,753.6675046167298,0.0,753.6675046167298,0.25,753.6675046167297
4,852.655045453215,23.135755258126196,0.0,852.655045453215,0.0,852.655045453215,0.375,852.655045453215
4,951.6425862897003,26.195028680688335,0.0,951.6425862897003,0.06666666666666667,951.6425862897003,0.375,951.6425862897004
