year,Pass_ANY/A_adj,payment_probability,decision_year,k_value,metric_name
0.2564102564102564,-19.4293356820491,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-19.060539855720872,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-18.69174402939264,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-18.32294820306441,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-17.95415237673618,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-17.585356550407948,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-17.216560724079716,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-16.847764897751485,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-16.478969071423258,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-16.110173245095027,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-15.741377418766795,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-15.372581592438564,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-15.003785766110333,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-14.634989939782102,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-14.266194113453873,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-13.897398287125641,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-13.528602460797412,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-13.15980663446918,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-12.79101080814095,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-12.422214981812719,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-12.053419155484487,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-11.684623329156258,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-11.315827502828027,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-10.947031676499796,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-10.578235850171566,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-10.209440023843335,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-9.840644197515104,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-9.471848371186873,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-9.103052544858643,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-8.734256718530412,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-8.365460892202181,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-7.996665065873952,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-7.627869239545721,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-7.2590734132174894,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-6.890277586889258,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-6.521481760561029,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-6.152685934232798,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-5.783890107904567,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-5.415094281576337,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-5.046298455248106,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-4.677502628919875,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-4.308706802591644,20.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-3.9399109762634126,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-3.5711151499351814,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-3.202319323606954,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-2.8335234972787227,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-2.4647276709504915,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-2.0959318446222603,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-1.7271360182940292,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-1.358340191965798,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-0.9895443656375669,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-0.6207485393093393,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,-0.2519527129811081,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,0.11684311334712305,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,0.4856389396753542,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,0.8544347660035854,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,1.2232305923318165,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,1.5920264186600477,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,1.9608222449882753,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,2.3296180713165064,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,2.6984138976447376,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,3.0672097239729688,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,3.4360055503012,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,3.804801376629431,35.0,6,20,Pass_ANY/A_adj
0.2564102564102564,4.173597202957662,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,4.54239302928589,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,4.911188855614121,25.0,6,20,Pass_ANY/A_adj
0.2564102564102564,5.279984681942352,30.0,6,20,Pass_ANY/A_adj
0.2564102564102564,5.648780508270583,50.0,6,20,Pass_ANY/A_adj
0.2564102564102564,6.0175763345988145,70.0,6,20,Pass_ANY/A_adj
0.2564102564102564,6.386372160927046,60.0,6,20,Pass_ANY/A_adj
0.2564102564102564,6.755167987255277,60.0,6,20,Pass_ANY/A_adj
0.2564102564102564,7.123963813583504,55.00000000000001,6,20,Pass_ANY/A_adj
0.2564102564102564,7.4927596399117355,60.0,6,20,Pass_ANY/A_adj
0.2564102564102564,7.861555466239967,65.0,6,20,Pass_ANY/A_adj
0.2564102564102564,8.230351292568198,65.0,6,20,Pass_ANY/A_adj
0.2564102564102564,8.599147118896429,65.0,6,20,Pass_ANY/A_adj
0.2564102564102564,8.96794294522466,70.0,6,20,Pass_ANY/A_adj
0.2564102564102564,9.336738771552891,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,9.705534597881119,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,10.07433042420935,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,10.443126250537581,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,10.811922076865812,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,11.180717903194044,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,11.549513729522275,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,11.918309555850506,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,12.287105382178737,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,12.655901208506968,80.0,6,20,Pass_ANY/A_adj
0.2564102564102564,13.0246970348352,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,13.39349286116343,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,13.762288687491655,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,14.131084513819886,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,14.499880340148117,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,14.868676166476348,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,15.23747199280458,75.0,6,20,Pass_ANY/A_adj
0.2564102564102564,15.60626781913281,70.0,6,20,Pass_ANY/A_adj
0.2564102564102564,15.975063645461043,65.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-20.535723161033793,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-20.166927334705562,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-19.79813150837733,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-19.4293356820491,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-19.060539855720872,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-18.69174402939264,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-18.32294820306441,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-17.95415237673618,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-17.585356550407948,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-17.216560724079716,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-16.847764897751485,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-16.478969071423258,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-16.110173245095027,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-15.741377418766795,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-15.372581592438564,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-15.003785766110333,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-14.634989939782102,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-14.266194113453873,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-13.897398287125641,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-13.528602460797412,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-13.15980663446918,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-12.79101080814095,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-12.422214981812719,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-12.053419155484487,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-11.684623329156258,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-11.315827502828027,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-10.947031676499796,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-10.578235850171566,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-10.209440023843335,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-9.840644197515104,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-9.471848371186873,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-9.103052544858643,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-8.734256718530412,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-8.365460892202181,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-7.996665065873952,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-7.627869239545721,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-7.2590734132174894,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-6.890277586889258,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-6.521481760561029,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-6.152685934232798,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-5.783890107904567,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-5.415094281576337,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-5.046298455248106,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-4.677502628919875,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-4.308706802591644,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-3.9399109762634126,20.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-3.5711151499351814,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-3.202319323606954,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-2.8335234972787227,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-2.4647276709504915,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-2.0959318446222603,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-1.7271360182940292,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-1.358340191965798,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-0.9895443656375669,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-0.6207485393093393,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,-0.2519527129811081,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,0.11684311334712305,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,0.4856389396753542,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,0.8544347660035854,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,1.2232305923318165,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,1.5920264186600477,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,1.9608222449882753,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,2.3296180713165064,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,2.6984138976447376,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,3.0672097239729688,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,3.4360055503012,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,3.804801376629431,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,4.173597202957662,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,4.54239302928589,30.0,6,20,Pass_ANY/A_adj
0.3846153846153846,4.911188855614121,25.0,6,20,Pass_ANY/A_adj
0.3846153846153846,5.279984681942352,25.0,6,20,Pass_ANY/A_adj
